F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,Target
4594.53,724.8,-297.6,7.59,-15200.44,USA,1970.02,1625.34,-45.56,High,17.54,-14252.58,-57.96,649.66,-138.02,-8119.6,9,11.14,7148.01,-131.05,9,114.21,11.17,13637.57,1846.38,411.32,10.84,-416.22,646.38,2.44,-210.46,260.9,-52.5,134.87,-70.2,46.56,3591.33
3627.72,850.06,-184.85,6.03,-11318.76,UK,1766.71,2491.6,-37.42,Low,21.68,-20138.96,-60.24,1523.8,-28.64,-4174.97,9,4.02,9511.11,-89.14,12,-323.79,21.96,5340.37,361.8,411.12,-11.18,-209.88,549.93,3.44,616.26,109.88,-127.56,29.92,-208.62,52.95,625.2
3465.48,922.81,-246.45,2.31,-10022.36,UK,1975.23,1661.84,-57.28,Very low,21.4,-12867.2,-71.67,135.62,-18.74,-10409.76,15,3.64,16538.04,-137.35,6,-2629.65,19.21,-1675.16,40.72,434.1,12.34,-455.92,590.28,3.11,248.86,322.2,-76.8,71.22,-202.56,55.53,712.36
5142.63,383.58,-242.45,22.02,-12225.78,UK,2249.65,1734.12,-61.6,Very low,19.68,-26039.52,-40.59,1828.02,-59.29,-3681.09,12,1.92,9068.01,-203.95,27,-467.22,14.33,1274.33,1915.52,373.66,7.54,-322.22,751.08,4.35,255.04,165.14,-40.26,34.6,-389.82,72.84,782.34
3836.97,1462.54,-248.19,3.06,-17837.22,Europe,2668,2018.7,-49.82,Medium,18.15,-21084.04,-81.69,1558.7,-10.41,-1363.08,9,11.28,2038.32,-215.37,6,1073.28,21.43,9092.77,1121.28,472.58,9.5,-335.56,266.1,0.33,405.96,227.98,-111.51,125.21,-81.39,75.09,2326.05
4318.29,1309.06,-118.71,44.16,-23851.92,Rest,1874.1,2447.5,-50.14,Very low,19.23,-23914.4,-55.89,1923.74,-7.18,-4789.68,9,3.22,3745.23,-116.63,6,-1407.06,21.4,7548.79,516.76,398.04,2.3,-363.02,350.4,5.04,724.54,251.58,-233.79,118.12,-233.22,48.75,520.18
3264.42,1060.92,-155.07,28.98,-24591.82,Rest,2565.71,2168.7,-39.96,Very high,17.64,-20272.14,-65.37,1807.36,20.03,-5823.45,9,9.6,16375.8,-130.64,15,382.8,11.38,8832.83,1756.96,363.4,-2,-376.8,714.18,0.73,768.94,304.48,-328.89,144.95,-375.33,61.11,1132.56
5415.93,946.19,-178.04,8.91,-12394.08,Rest,2260.22,1735.36,-47.54,Very high,21.23,-21468.86,-61.68,1259.58,-73.13,-4054.6,9,7.24,13420.68,-190.35,15,633.27,24.23,6245.65,1274.22,464.26,7.58,-335.08,929.58,3.12,847.44,179.36,-113.46,66.37,-154.74,47.55,654.18
1974.24,560.38,-255.2,63.39,-16306.28,UK,1672.49,934.04,-47.86,Very high,21.9,-18121.12,-65.58,880.06,-136.05,-4523.62,15,5.96,3048.51,-152.72,18,-2813.04,20.55,11310.31,929.92,359.56,13.66,-433.2,544.38,0.64,1041.98,217.1,-30.99,82.7,-271.11,59.43,150.86
4435.35,848.51,-265.27,3.24,-19910.28,UK,2220.41,1806.5,-43.6,Very low,24.21,-16488.42,-49.32,2166.08,-50.41,-8746.7,3,4.1,17479.95,-138.58,3,1154.07,11.69,9726.66,1568.28,415.44,7.2,-512.96,705.03,3.11,203.24,120.6,-325.74,62.97,-167.97,43.8,554.7
5696.13,898.13,-241.72,2.37,-8828.72,UK,1931.51,2703.26,-52.08,Medium,28.11,-23451,-35.01,1643.8,-47.81,-8893.48,15,17.44,8925.18,-164.09,21,-367.23,19.36,5304.4,1992.74,405.12,5.5,-385.5,672.9,5.96,781.96,179.34,-254.76,57.17,-127.17,59.94,-1413.62
2734.32,615.72,-223.86,0.96,-17288.98,Europe,1158.48,2384.18,-51.24,Very high,25.15,-35959.36,-53.7,2074.02,-48.09,-5932.22,3,3.5,14005.23,-128.6,15,-1006.59,24.54,5516.4,1226.32,384.34,4.06,-311.14,602.43,7.53,226.94,279.32,-172.08,108.72,-260.07,47.97,1383.18
5127.12,908.78,-257.56,8.61,-19522.5,USA,1462.59,973.12,-42.6,High,18.49,-28386.72,-73.68,-174.04,-52,-8806.11,6,9.74,-3098.04,-146.06,15,1010.52,18.77,9248.08,845.84,404.92,9.66,-310.78,523.95,0.58,1054.64,113.12,-76.71,82.65,-250.98,51.42,2748.61
828.03,1306.2,-275.49,48.48,-17339.92,USA,1789.91,1303.88,-43.22,Very low,18.92,-16511.62,-59.01,2287.84,-10.22,-7967.2,27,3.18,7771.65,-135.4,12,-873.84,18.94,3744.64,1051.86,459.52,18.68,-129.52,539.79,3.53,460.4,180.96,-29.85,110.62,-235.53,53.4,112.62
4313.49,350.13,-315.41,21.42,-22694.26,Europe,2014.67,1287.6,-62.42,High,20.88,-25465.78,-57.72,1917.32,-65.21,-6701.49,24,4.62,10713.51,-122.41,9,-267.21,26.34,10505.55,1643.72,397.18,3.92,-255.58,551.16,0.71,-73.38,259.86,-217.23,83.74,-218.04,71.76,509.97
4870.32,1120.64,-238.52,0.18,-19188.48,Rest,2093.19,1601.44,-46.9,Low,23.47,-18636.12,-65.94,1473.92,-67.93,-10848.17,18,4.5,19.74,-144.42,15,-1388.22,11.15,4331.96,2422.34,495.88,12.02,-318.96,744.48,-2.43,488.08,289.86,-167.13,155.09,-205.14,56.79,-179.09
3782.7,1044.46,-238.6,2.07,-19064.78,Rest,2326.46,2098.7,-58.3,Very low,21.24,-10330.32,-45.39,1209.84,-55.72,-4593.78,12,6.4,-3875.61,-93.54,12,1012.38,17.4,-1879.48,2436.44,397.14,9.52,-338.46,734.22,4.94,696.5,138.04,-227.37,130.56,-289.98,24.06,322.02
5023.17,1418.14,-277.6,43.17,-8062.88,USA,1953.26,1883.18,-43.12,Low,22.3,-22806.62,-56.88,1141.84,-45.2,-3156.73,6,0.06,4772.79,-159.07,21,-592.41,17.94,11174.23,2098.64,403.14,-0.3,-370.24,580.56,5.76,-301.72,228.8,-129.99,86.11,-208.11,39.78,1385.48
3543.45,1186.11,-265.19,0,-7122.26,Rest,2395.7,1521.7,-54.4,Medium,22.3,-20728.6,-53.52,787.3,-105.65,-5468.64,6,8.08,1665.78,-161.83,6,183.39,16.01,8739.14,2944.38,443.64,15.88,-450.22,445.26,1.31,247.14,281.1,-291.45,86.72,-174.81,51.93,116.05
3930.69,1269.76,-194.11,1.68,-19144.68,UK,2220.73,1110.16,-48.86,Medium,18.58,-24662.64,-116.94,814.7,-3.16,-852.98,12,6.04,11249.85,-138.51,9,-438.45,20.58,4209.91,1046.92,405.54,-19.2,-401.44,908.85,6.6,412.96,284.7,-140.91,43,-117.69,35.7,1364.27
4820.79,976.45,-261.1,0.09,-20846.36,USA,1827.04,214.6,-61.4,High,19.36,-18901.76,-65.1,773.92,-77.19,-3012.32,9,9.4,1707.78,-170.71,18,-1136.73,16.74,4309.12,2503.3,316,10.18,-364.74,592.47,5.27,62.52,208.56,-258.9,124.1,-321.69,34.5,2005.25
4409.73,725.45,-216.39,31.05,-17467.3,Europe,1105.3,1416.52,-47.62,Very high,17.46,-18678.06,-35.16,1198.12,-53.89,-6246.39,21,2.06,29401.02,-42.65,12,160.32,23.45,3265.05,1227.24,546.66,-12.34,-446.06,483.81,1.67,1922.94,383.32,-188.43,125.94,-373.5,34.17,1323.11
4265.16,283.29,-253.81,67.02,-24903.82,Europe,2045.68,1138.82,-41.14,Medium,24.3,-31816.62,-57.36,1445.12,-65.9,-7111.88,6,4.66,8293.59,-162.54,12,161.79,21.57,6018.16,1887.12,309.94,-1.9,-360.42,667.71,-4.38,579.84,318.12,-137.79,138.5,-246.51,53.1,1383.24
4462.23,892.24,-254.13,0.09,-15309.7,Europe,1723.36,2499.62,-54,Medium,18.76,-22432.16,-62.76,1460.8,-37.87,-8291.49,12,7.88,13356.45,-123.31,3,850.86,15.4,5618.41,2561.28,382.44,24.64,-383.78,393.78,8.56,995.9,147.62,-31.11,-25.18,-159.39,52.41,690.58
5070.45,643.1,-258.92,0.3,-9156.9,USA,2297.31,3120.92,-49.2,Medium,21.97,-13803.68,-77.04,846.3,-74.8,-3859.56,6,6.3,-10794.9,-171.35,6,-120.27,20.12,2728.93,2624.18,323.92,10.84,-541.96,576.69,4.19,526.82,184.28,-105.27,68.25,-29.49,59.55,1921.13
5157.75,1563.74,-270.88,0.9,-13539.02,Europe,1541.58,1030.82,-49.7,Low,17.19,-18847.2,-66.72,1801.48,-52.02,-5016.16,3,6.76,22188.3,-77.96,9,1106.37,19.98,7813.35,2100.22,404.38,7.98,-394.26,607.44,5.2,528.62,327.04,-136.68,90.63,-302.7,56.49,2440.17
6920.88,853.96,-248.74,8.37,-12332.82,UK,2402.13,1504.28,-46.78,Medium,20.43,-40148.04,-59.25,1250.6,-78.42,-10119.85,9,5.18,18224.73,-145.31,12,-155.22,16.31,3375.62,2512.7,495.38,6.36,-419.6,501.03,-2.17,902.58,158.3,-114.09,74.78,-226.26,52.02,1138.72
6473.7,1443.34,-190.71,0,-9265.14,Europe,3047.81,2602.46,-37.88,Very high,19.06,-21582.3,-55.71,1703.94,-52.36,-7688.07,12,20.2,455.64,-66.44,15,-1408.08,18.3,4065.36,1803.38,339.24,0.94,-360.64,484.29,-0.69,-58.46,181.72,29.4,39.14,-168.24,54.18,1327.38
3809.7,1059.67,-207.35,7.92,-24332.22,Europe,1363.93,1601.34,-66.14,High,18.26,-18829.82,-53.1,1332.16,-63.26,-9387.57,9,12.04,-3454.17,-128.99,9,196.68,27.33,5570.23,637.34,332.76,3.94,-412.88,541.68,2.77,1395.8,113.86,-100.95,57.99,-48.3,36.84,2108.13
2020.65,1058.64,-237.07,0.24,-13900.4,UK,1439.29,1840.3,-55.02,Very low,17.77,-25015,-63.66,1543.16,-100.84,-8419.52,15,7.54,109.41,-74.16,18,459.39,12.15,3089.99,927.4,285.82,4.44,-357.02,794.34,-2.83,-200.78,219,-115.05,81.28,-243.45,49.41,727.93
3754.68,537.71,-275.39,13.17,-16135.94,USA,2247,807.8,-46.12,High,25.23,-22529.58,-59.82,1964.22,-71.12,-2415.01,15,7.36,2913.24,-137.57,9,-1045.23,6.74,11083.78,2383.08,517.36,-7.94,-291,560.88,4.72,1252.42,244,-131.52,72.46,-335.25,27.42,-137.83
3458.73,717.07,-236.33,18.72,-11947.62,Rest,2404.63,1345.4,-24.58,High,22.41,-21718.84,-66.9,508.16,-47.73,-4634.78,9,13.32,2382.3,-131.12,9,-803.94,19.3,7643.25,348.88,347.28,0.7,-350.32,646.38,3.28,55.5,277.56,-26.67,154.07,-246.24,49.83,735.08
5593.38,634.48,-261.54,5.94,-6628.46,Rest,1021.3,1890.12,-55.1,Very high,18.05,-27631.06,-53.1,1074.74,98.46,-9066.13,6,5.36,-12340.98,-162.6,12,-1943.76,21.71,8773.73,1439.2,360.32,7.82,-346.66,557.28,4.4,630.48,267.18,-49.53,70.3,-191.55,44.73,1100.46
-3316.23,897.06,-219.69,0.24,-25717.84,USA,2017.53,1499.76,-54.64,Medium,17.56,-33332.06,-68.55,2263.58,-151.33,-3448.87,24,5.44,719.34,-137.15,9,-354.66,17.28,7094.98,1767.6,324.88,3.12,-374.56,551.7,2.35,-78.36,222.46,-8.67,113.93,-153.78,62.91,562.07
4262.88,743.51,-256.45,0.18,-22871.06,UK,2380.05,2411.54,-48.88,High,21.37,-33066.64,-55.32,2109.38,-143.84,-12853.38,15,11.62,13155.48,-163.26,12,-456.24,19.26,7709.68,1824.4,387.18,-10.74,-366.18,550.41,-0.89,848.42,181.84,-70.77,104.14,-246.6,53.97,-189.89
4797.39,709.82,-235.22,10.8,-4806,Rest,2044.62,1887.32,-50.44,Very high,21.95,-19774.76,-52.23,1557.08,5.99,-8853.81,6,1.2,14490.9,-155.04,6,109.86,16.9,5446.65,2816.92,454.32,15.08,-387.58,65.04,1.66,162.4,325.08,-167.34,99.3,-243.96,52.86,1350.93
3504.87,685.19,-225.33,301.83,-8453.94,Rest,2013.18,1719.72,-47.32,Low,17.8,-21062.76,-58.47,1399.64,-71.22,-7189.74,18,1.96,-4449.9,-110.65,0,1197.18,25.32,2698.82,1283.58,418.8,6.74,-447.18,607.53,-0.31,549.14,293.74,-19.95,86.4,17.1,57.48,1292.84
4004.58,470.69,-110.25,0.12,-19432.62,USA,1447.68,1479.36,-50.16,High,19.71,-22502.68,-55.17,1235.76,-42.84,-5246.58,12,5.72,20779.98,-111.22,18,462.69,19.04,8352.26,1509.28,390.52,10.04,-359.46,591.57,6.01,1010.08,216.98,-81.21,126.78,-100.08,50.55,23.35
3975.3,729.79,-170.9,210.96,-19585,Europe,1943.01,1351.18,-48.3,Low,18.43,-22179.36,-65.82,1899.28,1.78,-3142.46,12,18.52,6777.81,-162.81,9,194.16,18.43,7383.41,2706.04,204.14,8.8,-426,509.58,3.1,1756.3,239.54,-97.89,64.09,-364.53,50.49,767.02
5362.53,929.15,-274.56,23.34,-27985.54,UK,2502.24,2200.16,-31.16,Low,20.93,-24442.8,-54.27,1273.9,-48.6,-7589.62,9,1.94,14256.57,-139.16,3,-30.3,24.74,713.93,2170.08,441.02,20.1,-186.1,445.8,9.25,13.96,209.22,-194.25,113.34,-226.68,50.82,2100.41
3724.62,890.11,-225.94,114.69,-16670.04,USA,1872.4,1639.18,-45.66,Medium,22.72,-24513.08,-43.26,1895.48,-115.82,-5691.11,0,15.76,-60.12,-130.77,15,-1130.73,20.55,4169.56,1373.66,457.02,2.84,-481.14,547.53,0.78,1223.84,311.44,-144.93,115.15,-120.54,38.82,2440.2
4522.02,676.02,-193.29,0.09,-9218.2,Europe,1701.22,1972.44,-46.64,High,22.7,-10974.06,-58.41,1911.78,-18.28,-7337.47,21,6.88,5959.2,-164.63,18,-36.12,14.97,6459.99,986.64,414.48,3.18,-333.6,626.88,1.35,754.9,205.1,-236.85,150.42,-281.34,59.19,-1396.93
3947.34,1154.22,-268.21,1.38,-13968.76,Europe,1637.63,1119.38,-54.2,Very low,28.39,-21196.04,-56.94,2538.28,-31.98,-4913.25,18,4.54,2589.15,-230.76,6,830.28,22.65,6438.27,666,377.6,12.62,-404.12,579.84,4.58,-49.7,144.32,-129.09,97.39,-228,42.99,-1440.7
3301.05,786.32,-228.64,20.61,-13556.64,USA,1773.93,2060.62,-52.84,High,19.93,-20246.04,-58.77,1789.26,-30.53,-2762.79,18,18.04,-3337.62,-204.97,9,45.3,15.57,9811.62,1840.16,581.36,-20.4,-361.32,543.75,-0.61,841.1,256.66,-114,128.66,-135.15,55.23,633.37
3369.42,966.82,-236.21,0,-21606.36,UK,1473.74,1928.58,-44.06,Low,26.34,-24231.24,-64.56,1572.66,-76.04,-7438.71,9,2.64,5445.18,-76.59,12,51.27,17.29,12367.56,2027.34,438.54,2.56,-302.96,603,1.7,817.84,114.64,-146.58,96.03,-191.34,50.94,-2176.45
3715.2,517.65,-170.63,3.09,-5379.58,USA,1820.52,1860.26,-53.66,Medium,17.33,-16571.44,-53.22,1595.08,-44.57,-7860.48,9,3.7,18409.53,-82.82,6,-1398.24,18.59,-1849.34,1619.2,589.26,11.5,-717.78,470.55,1.77,515.58,278.38,-34.38,105.55,-162.21,66.75,3770.52
4803,1149.73,-243.1,15570.12,-17251.58,Rest,2419.81,1359.34,-45.5,Very low,21.5,-23368.02,-80.91,1379.54,-67.34,-7353.42,9,13.08,-542.22,-144.65,18,-100.86,20.85,6560.5,1090.76,441.74,11.3,-441.72,710.61,1.83,292.4,240.64,-123,111.52,-293.46,52.38,813.3
3893.4,765.29,-242.78,8.76,-8497.32,Rest,2102.99,952.7,-35.94,Very low,20.24,-29607.98,-55.89,473.82,-1.24,-7306.8,15,6.82,2856.27,-140.68,18,361.83,20.2,-102.33,857.38,386.22,25.98,-340.38,684.42,0.13,1508.4,248.64,-38.55,139.59,-294.45,47.1,23.33
5386.83,1721.42,-250.56,36.54,-25448.14,Europe,1860.22,1130.58,-40.64,High,21.94,-18447.92,-78.63,1903.52,34.9,-9431.78,21,2.22,-4779.3,-128.81,12,519.72,12.35,10340.54,1927.92,337.36,14.3,-437.76,619.2,-0.44,473.7,219.48,64.56,66.83,-232.35,53.64,-118.07
4201.8,987.74,-218.26,84.3,-8108.28,Rest,1919.69,3021.86,-46,Very high,18.59,-26305.4,-48.39,1878.06,-31.93,-9163.38,21,4.16,935.34,-94.71,9,67.11,18.08,5360.98,1599.82,521.1,10.38,-378.88,548.79,-0.87,1570.52,190.64,-54.18,48.32,-196.98,46.56,524.56
3857.46,1172.47,-276.46,0.06,-19188.42,Europe,1056.79,2064.48,-45.4,Very low,19.85,-10933.06,-32.7,2216.14,3.77,-5867.21,12,4.58,20907.99,-120.02,3,1422,20.24,7045.1,1075.84,381.68,24.8,-346.16,604.53,7.15,-176.76,309.28,-116.67,32.34,-146.46,54.27,444.02
4126.05,1311.56,-231.61,2.4,-8471.06,UK,1877.55,1387.78,-45.54,Medium,18.15,-23369.46,-52.77,1446.64,-103.43,-1192.57,12,11.22,7431.33,-149.46,6,176.43,22.76,9331.14,2036.42,396.72,11.44,-286.14,573.66,0.86,882.1,360.5,-186.06,88.03,-311.88,14.1,891.78
3909.39,1371.28,-246.26,5.25,-22738.42,USA,2388.78,2046.86,-30.76,Low,21.01,-20982.98,-58.62,1223.84,-25.28,-13188.41,18,3.28,16346.07,-128.42,9,-192.45,29.12,1501.06,2065.72,402.26,18.3,-339.46,403.98,2.07,700.42,325.08,-170.64,84.85,-310.68,51.84,478.61
2797.38,576.96,-234.28,0.63,-14120.96,UK,1587.16,2043.96,-39.2,Medium,19.75,-24486.14,-57.66,1839.38,-93.8,-4697.09,9,5.5,18920.76,-150.71,0,-227.4,12.58,888.72,1444.8,362.6,26.78,-154.72,632.82,2.29,554.04,226.42,-89.34,78.64,-155.13,52.2,1704.37
3376.5,772.36,-226.51,0.21,-31289.48,Rest,2262.94,1703.2,-47.32,Medium,20.95,-29328.82,-68.7,479.48,-56.17,-7100.69,18,10.38,-14583.15,-82.94,15,543.42,21.05,8324.92,2458.36,316.66,4.38,-265.9,527.94,4.88,610.16,141.2,-177.15,56.36,-241.41,66,-89.78
4389.72,896.47,-229.98,43.86,-13125.8,Europe,1281.67,2119.12,-47.02,Very low,17.4,-19020.1,-85.68,1893.04,-13.56,-7721.22,12,0.86,19472.64,-153.3,15,-515.16,20.28,10280.78,953.6,312.08,13.38,-367.14,593.31,5.4,1260.32,214.18,-200.13,131.59,-191.94,43.8,-4.52
4892.94,966.48,-216.22,17.49,-13781.78,UK,1159.42,1922.68,-45.96,Low,19.93,-21262.72,-55.14,1362.76,-80.29,-3689.06,12,10.36,-7897.95,-117.83,15,-140.82,16.81,1218.24,867.48,448.02,17.06,-379.78,593.46,1.76,746.34,334.62,-276.63,39.89,-212.25,63.75,1016.88
5103.09,848.36,-192.96,0.12,-15633.08,USA,2575.86,1772.54,-47.16,Medium,25.72,-16216.7,-71.16,1500.92,-35.58,-6117.86,12,2.18,-14034.99,-143.52,18,-314.01,16.61,10707.36,947.78,552.06,15.9,-358.2,586.62,0.9,-57.86,263.72,-65.31,91.35,-239.85,36.69,-148.25
2879.7,439.75,-209.19,12.84,-14905.68,Rest,2045.86,586,-34.4,High,17.89,-13128.12,-57.84,1039.94,-19.98,-6890.03,18,6.7,4508.73,-161.55,24,-172.05,18.77,8139.68,952.5,416.26,6.4,-517.04,641.1,-0.14,452.34,202.18,-159.81,114.9,-202.2,59.58,387.4
3538.62,768.93,-210.31,16.62,-8502.36,USA,2535.97,1560.64,-43.94,Very low,22.56,-15993.9,-63.06,1080.98,-76.29,-3783.38,21,5.44,3800.97,-175.42,12,-472.11,16.5,7302.83,1457.16,466.84,-7.76,-397.06,551.76,-0.81,813,305.88,-127.83,100.68,-342.57,91.14,-144.71
5422.05,963.8,-234.2,1.11,-15396.52,Europe,1796.46,1535.16,-51.16,Medium,23.88,-27342.24,-50.43,2187.82,-36.39,-5937.03,12,16.18,-2127.57,-192.92,6,-1509.27,21.75,9079.66,2230.82,455.18,22.26,-448.76,460.8,3.02,-636.2,212.14,-261.24,123.97,-87.99,51.45,480.08
4564.17,869.75,-304.13,0.06,-14845.22,USA,1519.19,2727.52,-44.28,Very low,21.33,-20680.84,-49.26,1147.94,23.24,-8383.16,6,9.96,2855.97,-187.39,12,-2204.22,11.72,8128.58,2263.16,403.62,15.48,-607.6,755.22,2.69,744.52,133,-113.88,34.3,-17.04,57.15,-127
3204.6,1179.05,-262.44,31.56,-10308.6,UK,3149.52,2790.2,-45.34,Low,18.41,-16156.58,-70.08,1887.14,-35.55,-7224.35,9,3.92,5298.15,-148.93,15,36.24,17.14,4109.76,2362.46,337.32,9.58,-438.04,882.84,3.45,1727.56,262.02,-97.77,80.47,-318.45,56.04,778.84
3729.15,1340.72,-194.04,6.54,-22129.84,Rest,1918.41,2198.46,-51.18,Very low,18.96,-15212.98,-58.86,1608.52,10.2,-12224.27,12,5.56,1503.96,-145.08,9,-828.03,13.25,8714.3,902.88,312.02,17.88,-362.3,750.9,-0.61,294.34,361.64,-98.1,81.14,-173.94,65.25,331.24
5063.43,1130.41,-252.46,7.95,-15207.1,Rest,1737.96,810.16,-51.38,Very low,20.98,-24721.46,-62.55,1689.14,10.01,-7345.89,6,8.6,752.43,-287.04,12,1085.91,23.68,7818.59,1447.18,296.52,2.88,-398.84,780.63,5.7,1665.28,138.3,-19.53,137.69,-180.21,48.66,18.86
5121.51,540,-250.39,0.12,-15712.52,USA,2633.09,2056.08,-47.42,Very high,20.9,-4676.3,-74.79,1437.26,-70.38,-9662.73,18,8.26,16257.39,-157.06,3,-1023,18.95,1572.44,1892.78,399.94,5,-371.04,573.45,-1.87,630.16,202.6,-183.39,111.05,-319.74,48.96,1285.9
4274.85,853.66,-247.25,34.35,-19150.66,USA,1726.49,1850.92,-49.38,Low,21,-31470.28,-95.28,1552.48,-79.04,-7631.59,15,5.1,13684.71,-111.17,15,-647.43,16.22,3047.35,1812.66,68.12,10.42,-282.24,246.42,-0.24,476.18,192.46,-108.99,98.72,-212.97,54.42,1062.28
4536.06,801.13,-223.72,0.99,-16736.04,UK,2235.93,1799.08,-47.62,Medium,18.65,-17876.56,-83.91,1103.2,-87.13,-6719.64,12,9.94,10249.14,-90.08,9,-161.67,9.98,2854.58,993.96,317.36,16.54,-196.94,683.31,1.5,53.12,226.82,-133.86,88.53,-205.77,65.61,1607.46
4467.84,1147.39,-240.46,26.13,-13250.68,Europe,1880.84,1487.3,-34.48,Medium,19.1,-32254.24,-63.06,911,-55.52,-8597.83,18,4.5,10613.91,-93.38,12,33.09,27.69,1740.29,1060.44,404.08,52.04,-334.08,609.81,6.48,730.36,313.2,-135.96,73.03,-175.65,66.72,1821.29
4601.01,905.47,-283.3,3.12,-9840.44,USA,2527.74,2797.42,-46.52,Very low,18.05,-25393.36,-75.3,1665.08,-24.97,-5401.8,3,2.32,5436.93,-168.07,15,3.93,21.5,13320.26,2641.76,498.74,-0.4,-711.16,614.25,0.09,-734.2,278.48,-245.31,106.39,-186.51,46.44,3175.6
4677.81,1270.86,-185.88,0.15,-24358.22,Rest,2002.61,1033.08,-44.98,Low,21.16,-23274.14,-107.16,888.12,-106.31,-3411.64,6,14.72,4356.54,-166.71,21,227.91,19.63,2016.12,443.16,389.42,27.52,-386.88,580.89,6.5,763.46,232.16,-211.38,47.1,-183.6,62.28,105.75
613.11,927.23,-217.79,7.11,-17206.46,Rest,1953.38,1680.88,-44.7,Very low,18.65,-23824.82,-73.89,1485.52,-91.87,-8482.35,12,0.42,15623.1,-160.28,3,475.17,19.08,7900.82,1897.94,547.8,7.98,-435.04,542.94,6.06,1204.52,170.36,-231.9,120.02,-266.94,86.52,265.21
3975.63,1071.67,-216.89,23.43,-12205.42,Europe,1965.27,1289.22,-48.18,High,19.92,-32263.82,-72.09,1389.4,-104.26,-953.95,15,11.14,-2837.4,-141.6,15,623.52,20.02,1830.33,2924.56,490.88,-3.92,-346.08,464.55,0.89,1558.74,251.88,-272.37,109.79,-286.35,61.23,1052.53
4523.31,829.94,-285.96,0.03,-14874.88,USA,1739.21,1900.54,-43.76,Very low,20.12,-15144.44,-60.45,676.18,-74.3,-5684.39,12,6.28,6274.47,-132.13,0,-1496.58,14.01,2639.83,1138.62,283,20.36,-206.94,666.09,3.58,357.58,176.22,-279.6,72.6,-132.45,75.45,370.75
4455.93,1048.44,-183.91,1.5,-12028.78,UK,3166.5,1892.4,-54.38,High,21.07,-14486.22,-50.79,878.94,31.52,-8484.97,3,2.84,3249.39,-65.64,9,-103.11,14.28,53.65,1336.22,651.94,8.26,-318.62,515.28,2.34,1233.72,161.4,-233.43,95.72,-131.67,40.59,1597.77
4631.88,1306.13,-333.34,0.33,-18619.26,Rest,2028.79,1737.3,-58.22,Very high,21.14,-19814.62,-37.05,586.64,-70.12,-4474.85,9,7.58,8850.21,-161.55,3,-819.66,13.57,9160.33,2151.68,307,8.56,-391.78,668.61,3.38,947.26,196.28,-66.27,140.17,-164.7,44.46,378.4
4193.82,1108.8,-128.86,0.24,-9981.24,UK,2882.51,1038.02,-49.12,High,25.05,-5910.52,-47.61,2629.5,-16.87,-8776.35,12,20.82,-9811.56,-158.61,6,-536.55,17.14,-354.85,2710.84,190.54,52.78,-465.52,566.1,-1.64,1307.8,294.54,-142.53,127.26,-75.45,39.69,-127.74
3954.84,118.63,-244.11,1.17,-22817.5,Rest,2233.36,569.42,-47.3,Medium,21.68,-27207.5,-54.15,1663.74,-32.1,-8295.45,12,10.92,20192.55,-69.12,0,-957.24,18.2,6183.17,867.8,259.52,10.5,-390.52,557.01,3.21,453,132.28,-177.36,77.06,-330.39,52.98,382.33
7063.89,1160.23,-244.03,323.49,-12156.8,USA,2336.66,1621.32,-41.1,Medium,21.4,-10366.7,-59.94,878.62,-45.04,-10075.5,6,3.96,3504.48,-90.49,9,-727.77,26.16,4971.81,1737.1,660.24,35.04,-376.04,663.36,5.2,987.7,228.42,-169.56,86.04,-261.48,40.2,3284.27
7226.91,1012.52,-256.52,0.48,-15831.38,Europe,2073.22,1410.38,-52.72,High,19.3,-30338.16,-85.23,1306.3,-16.46,-5068.74,15,13.8,9479.79,-128.66,9,-896.7,21.49,4933.67,1871.22,422.5,9.78,-427.02,513.84,3.01,2055.64,294.64,-156.24,93.18,-238.98,79.62,-849.21
6037.86,792.98,-242.76,16894.2,-8260.28,USA,2297.45,1585.38,-51.66,Very high,21.32,-14240.96,-57.63,1122.68,-120.41,-6699.31,6,15.8,4593.75,-100.23,9,723.06,21.8,-3261.58,2629.12,410.82,4.64,-361.38,618.45,2.42,1596.78,327.4,14.76,44.84,-128.94,59.97,3828.68
4468.02,276.07,-210.9,4.23,-15520.98,Europe,2124.5,1837.88,-48.88,Low,18.21,-28930.88,-58.77,2750.02,-43.16,-6788.74,12,14.7,-2592.03,-83.25,18,-407.76,20.46,6689.62,2401.14,413.36,-12.3,-68.76,465.6,5.07,129.4,220.66,-247.68,77.83,-174.48,41.16,1306.66
4377.03,760.03,-237.25,134.64,-10015.08,UK,1943.6,1265.46,-43.9,Medium,19.07,-22578.44,-56.07,455.14,-22.94,-7372.54,12,1.88,12225.78,-174.75,9,-143.28,16.71,3409.67,959.98,406.34,-4.16,-383.6,465.78,0.83,107.38,213.7,-261.75,112.35,-196.68,42.69,2276.1
2353.68,728.94,-260.24,6.48,-15304.18,UK,2589.18,1052.68,-52.02,Very high,18.04,-31677.86,-45.03,1400.14,-52.2,-5601.12,9,6.24,-1947.21,-21.89,12,1266.96,18.64,6038.68,2238.1,380.56,17.32,-425.48,645.96,-5.19,-28.96,212.82,-7.17,78.68,-123.87,44.58,2560.11
